consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran
,,?,0.000395,0,,,,,,stimuli/images/PICTURE_85.png,NATION,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,diamond,,,,,,,,,,,1,1,0,2,2,5,1,,,,,,,,,,,,,,,,,,
,,?,0.000405,0,,,,,,stimuli/images/PICTURE_95.png,HONEY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,suitcase,,,,,,,,,,,5,1,0,3,3,44,1,,,,,,,,,,,,,,,,,,
,,?,0.00037,0,,,,,,stimuli/images/PICTURE_685.png,PENNY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,goose,,,,,,,,,,,1,1,0,4,4,4,1,,,,,,,,,,,,,,,,,,
,,?,0.000365,0,,,,,,stimuli/images/PICTURE_750.png,HOTEL,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,kettle,,,,,,,,,,,3,1,0,5,5,27,1,,,,,,,,,,,,,,,,,,
,,MILE,5.320025,1,,,,,,stimuli/images/PICTURE_68.png,MILE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,candle,,,,,,,,,,,6,1,0,6,6,51,1,,,,,,,,,,,,,,,,,,
,,POLICY,6.66583,1,,,,,,stimuli/images/PICTURE_467.png,POLICY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,peg,,,,,,,,,,,6,1,0,7,7,53,1,,,,,,,,,,,,,,,,,,
,,?,0.000835,0,,,,,,stimuli/images/PICTURE_487.png,GIRL,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,basket,,,,,,,,,,,5,1,0,8,8,45,1,,,,,,,,,,,,,,,,,,
,,?,0.000495,0,,,,,,stimuli/images/PICTURE_32.png,KIND,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,crown,,,,,,,,,,,4,1,0,9,9,35,1,,,,,,,,,,,,,,,,,,
,,?,0.00049,0,,,,,,stimuli/images/PICTURE_405.png,PLENTY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,anchor,,,,,,,,,,,3,1,0,10,10,23,1,,,,,,,,,,,,,,,,,,
,,?,0.000465,0,,,,,,stimuli/images/PICTURE_95.png,BOYS,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,suitcase,,,,,,,,,,,1,1,0,11,11,1,1,,,,,,,,,,,,,,,,,,
,,?,0.00044,0,,,,,,stimuli/images/PICTURE_285.png,LIFE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,carrot,,,,,,,,,,,4,1,0,12,12,33,1,,,,,,,,,,,,,,,,,,
,,?,0.000425,0,,,,,,stimuli/images/PICTURE_208.png,SYSTEM,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,microphone,,,,,,,,,,,4,1,0,13,13,32,1,,,,,,,,,,,,,,,,,,
,,?,0.000385,0,,,,,,stimuli/images/PICTURE_491.png,RIVER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,rug,,,,,,,,,,,1,1,0,14,14,6,1,,,,,,,,,,,,,,,,,,
,,WEAPON,7.124535,1,,,,,,stimuli/images/PICTURE_744.png,WEAPON,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,ring,,,,,,,,,,,6,1,0,15,15,50,1,,,,,,,,,,,,,,,,,,
,,?,0.00092,0,,,,,,stimuli/images/PICTURE_403.png,RIVER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,cathedral,,,,,,,,,,,5,1,0,16,16,40,1,,,,,,,,,,,,,,,,,,
,,?,0.00063,0,,,,,,stimuli/images/PICTURE_340.png,LETTER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,mirror,,,,,,,,,,,3,1,0,17,17,24,1,,,,,,,,,,,,,,,,,,
,,BOYS,2.595895,1,,,,,,stimuli/images/PICTURE_42.png,BOYS,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,pear,,,,,,,,,,,6,1,0,18,18,55,1,,,,,,,,,,,,,,,,,,
,,?,0.000705,0,,,,,,stimuli/images/PICTURE_327.png,SERIES,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,helmet,,,,,,,,,,,1,1,0,19,19,3,1,,,,,,,,,,,,,,,,,,
,,?,0.00038,0,,,,,,stimuli/images/PICTURE_403.png,WRITER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,cathedral,,,,,,,,,,,4,1,0,20,20,31,1,,,,,,,,,,,,,,,,,,
,,?,0.000365,0,,,,,,stimuli/images/PICTURE_383.png,WRITER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,coin,,,,,,,,,,,3,1,0,21,21,28,1,,,,,,,,,,,,,,,,,,
,,RECORD,3.446405,1,,,,,,stimuli/images/PICTURE_708.png,RECORD,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,monkey,,,,,,,,,,,6,1,0,22,22,58,1,,,,,,,,,,,,,,,,,,
,,?,0.00096,0,,,,,,stimuli/images/PICTURE_297.png,RIVER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,aeroplane,,,,,,,,,,,4,1,0,23,23,39,1,,,,,,,,,,,,,,,,,,
,,?,0.000585,0,,,,,,stimuli/images/PICTURE_449.png,DUDE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,bench,,,,,,,,,,,2,1,0,24,24,17,1,,,,,,,,,,,,,,,,,,
,,?,0.00055,0,,,,,,stimuli/images/PICTURE_383.png,SERIES,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,coin,,,,,,,,,,,5,1,0,25,25,46,1,,,,,,,,,,,,,,,,,,
,,?,0.000625,0,,,,,,stimuli/images/PICTURE_504.png,ARTIST,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,wheel,,,,,,,,,,,5,1,0,26,26,49,1,,,,,,,,,,,,,,,,,,
,,?,0.00056,0,,,,,,stimuli/images/PICTURE_85.png,TOILET,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,diamond,,,,,,,,,,,5,1,0,27,27,48,1,,,,,,,,,,,,,,,,,,
,,?,0.000425,0,,,,,,stimuli/images/PICTURE_405.png,YEAR,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,anchor,,,,,,,,,,,4,1,0,28,28,34,1,,,,,,,,,,,,,,,,,,
,,?,0.00035,0,,,,,,stimuli/images/PICTURE_380.png,CANDY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,gorilla,,,,,,,,,,,1,1,0,29,29,0,1,,,,,,,,,,,,,,,,,,
,,MILLER,2.272985,1,,,,,,stimuli/images/PICTURE_95.png,MILLER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,suitcase,,,,,,,,,,,6,1,0,30,30,56,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_147.png,WOMEN,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,hanger,,,,,,,,,,,1,1,0,31,31,7,1,,,,,,,,,,,,,,,,,,
,,?,0.000685,0,,,,,,stimuli/images/PICTURE_504.png,YEAR,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,wheel,,,,,,,,,,,2,1,0,32,32,13,1,,,,,,,,,,,,,,,,,,
,,?,0.000565,0,,,,,,stimuli/images/PICTURE_469.png,AGENT,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,stool,,,,,,,,,,,2,1,0,33,33,16,1,,,,,,,,,,,,,,,,,,
,,?,0.00056,0,,,,,,stimuli/images/PICTURE_33.png,FRIEND,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,frame,,,,,,,,,,,1,1,0,34,34,8,1,,,,,,,,,,,,,,,,,,
,,VALLEY,2.17545,1,,,,,,stimuli/images/PICTURE_340.png,VALLEY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,mirror,,,,,,,,,,,6,1,0,35,35,54,1,,,,,,,,,,,,,,,,,,
,,FLIGHT,3.515605,1,,,,,,stimuli/images/PICTURE_108.png,FLIGHT,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,calendar,,,,,,,,,,,6,1,0,36,36,59,1,,,,,,,,,,,,,,,,,,
,,?,0.000965,0,,,,,,stimuli/images/PICTURE_177.png,WRITER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,mushroom,,,,,,,,,,,5,1,0,37,37,41,1,,,,,,,,,,,,,,,,,,
,,?,0.00065,0,,,,,,stimuli/images/PICTURE_203.png,NIGHT,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,cap,,,,,,,,,,,1,1,0,38,38,2,1,,,,,,,,,,,,,,,,,,
,,?,0.00054,0,,,,,,stimuli/images/PICTURE_108.png,POLICY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,calendar,,,,,,,,,,,3,1,0,39,39,22,1,,,,,,,,,,,,,,,,,,
,,?,0.000555,0,,,,,,stimuli/images/PICTURE_677.png,APPLE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,map,,,,,,,,,,,5,1,0,40,40,43,1,,,,,,,,,,,,,,,,,,
,,?,0.00042,0,,,,,,stimuli/images/PICTURE_2.png,FLIGHT,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,tyre,,,,,,,,,,,2,1,0,41,41,15,1,,,,,,,,,,,,,,,,,,
,,?,0.000375,0,,,,,,stimuli/images/PICTURE_491.png,GLASS,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,rug,,,,,,,,,,,2,1,0,42,42,14,1,,,,,,,,,,,,,,,,,,
,,?,0.00036,0,,,,,,stimuli/images/PICTURE_339.png,CLIENT,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,backpack,,,,,,,,,,,2,1,0,43,43,11,1,,,,,,,,,,,,,,,,,,
,,?,0.000385,0,,,,,,stimuli/images/PICTURE_564.png,BATH,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,spoon,,,,,,,,,,,3,1,0,44,44,26,1,,,,,,,,,,,,,,,,,,
,,?,0.000385,0,,,,,,stimuli/images/PICTURE_403.png,TOILET,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,cathedral,,,,,,,,,,,3,1,0,45,45,25,1,,,,,,,,,,,,,,,,,,
,,COPS,3.587765,1,,,,,,stimuli/images/PICTURE_504.png,COPS,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,wheel,,,,,,,,,,,6,1,0,46,46,52,1,,,,,,,,,,,,,,,,,,
,,?,0.00122,0,,,,,,stimuli/images/PICTURE_308.png,FAMILY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,dice,,,,,,,,,,,4,1,0,47,47,36,1,,,,,,,,,,,,,,,,,,
,,?,0.00069,0,,,,,,stimuli/images/PICTURE_32.png,PILLS,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,crown,,,,,,,,,,,2,1,0,48,48,18,1,,,,,,,,,,,,,,,,,,
,,LIFE,2.9279,1,,,,,,stimuli/images/PICTURE_296.png,LIFE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,bolt,,,,,,,,,,,6,1,0,49,49,57,1,,,,,,,,,,,,,,,,,,
,,?,0.001015,0,,,,,,stimuli/images/PICTURE_655.png,TOILET,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,megaphone,,,,,,,,,,,2,1,0,50,50,12,1,,,,,,,,,,,,,,,,,,
,,?,0.000625,0,,,,,,stimuli/images/PICTURE_68.png,ROOF,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,candle,,,,,,,,,,,4,1,0,51,51,38,1,,,,,,,,,,,,,,,,,,
,,?,0.00057,0,,,,,,stimuli/images/PICTURE_675.png,SALE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,windmill,,,,,,,,,,,5,1,0,52,52,47,1,,,,,,,,,,,,,,,,,,
,,?,0.00054,0,,,,,,stimuli/images/PICTURE_57.png,MOMENT,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,stamp,,,,,,,,,,,4,1,0,53,53,37,1,,,,,,,,,,,,,,,,,,
,,?,0.00048,0,,,,,,stimuli/images/PICTURE_203.png,GODS,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,cap,,,,,,,,,,,4,1,0,54,54,30,1,,,,,,,,,,,,,,,,,,
,,?,0.00042,0,,,,,,stimuli/images/PICTURE_147.png,YEAR,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,hanger,,,,,,,,,,,3,1,0,55,55,21,1,,,,,,,,,,,,,,,,,,
,,?,0.000365,0,,,,,,stimuli/images/PICTURE_327.png,CASINO,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,helmet,,,,,,,,,,,3,1,0,56,56,20,1,,,,,,,,,,,,,,,,,,
,,?,0.00037,0,,,,,,stimuli/images/PICTURE_667.png,RIVER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,daisy,,,,,,,,,,,2,1,0,57,57,10,1,,,,,,,,,,,,,,,,,,
,,?,0.000405,0,,,,,,stimuli/images/PICTURE_233.png,LOTS,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,salt,,,,,,,,,,,5,1,0,58,58,42,1,,,,,,,,,,,,,,,,,,
,,?,0.00036,0,,,,,,stimuli/images/PICTURE_380.png,HONEY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,gorilla,,,,,,,,,,,2,1,0,59,59,19,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,stimuli/learn-block2.csv,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,BODY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,wheel,,,,,,0,0,0,8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,PHOTO,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,gorilla,,,,,,0,1,1,52,1,6,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_356.png,DANGER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,pawn,,,,,,0,2,2,55,1,6,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,LOTS,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,microphone,,,,,,0,3,3,10,1,2,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,PENNY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,monkey,,,,,,0,4,4,31,1,4,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,ESTATE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,dice,,,,,,0,5,5,46,1,5,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_311.png,BEAUTY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,razor,,,,,,0,6,6,13,1,2,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_509.png,PHOTO,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,telephone,,,,,,0,7,7,21,1,3,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_453.png,DUDE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,scissors,,,,,,0,8,8,27,1,3,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,VALLEY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,pencil,,,,,,0,9,9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_688.png,CASINO,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,runner,,,,,,0,10,10,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,ARTIST,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,cap,,,,,,0,11,11,26,1,3,0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,dart,,,,,,0,12,12,50,1,6,0,,,,,,,,,,,,,,,,,,,,,,,
